,t,ID,VA,PA,QA,VB,PB,QB,VC,PC,QC
3030,2022-11-09 18:00:00+11:00,B1,,0.0389124,-0.2394794,,-0.0639984,-0.3135444,,0.079728,0
3031,2022-11-09 18:00:00+11:00,B10,,0.421118,-0.059989,,,,,,
3032,2022-11-09 18:00:00+11:00,B11,,0.1038116,-0.0147622,,,,,,
3033,2022-11-09 18:00:00+11:00,B12,,0.742218,0,,0.00954,0,,-0.1878305,-0.2378545
3034,2022-11-09 18:00:00+11:00,B13,,-0.3138982,-0.1944778,,,,,,
3035,2022-11-09 18:00:00+11:00,B14,,0.3973305,0.308476,,,,,,
3036,2022-11-09 18:00:00+11:00,B2,,0.3528929,0.2094327,,,,,,
3037,2022-11-09 18:00:00+11:00,B3,,-0.3721392,-0.0754856,,-0.356408,-0.0722384,,-0.387044,-0.0971216
3038,2022-11-09 18:00:00+11:00,B4,,3.397479,0,,,,,,
3039,2022-11-09 18:00:00+11:00,B5,,-0.8030435,0.265366,,,,,,
3040,2022-11-09 18:00:00+11:00,B6,,0.2802462,-0.0399672,,,,,,
3041,2022-11-09 18:00:00+11:00,B7,,0.004802,0,,0.108836,-0.015548,,0.39278,0
3042,2022-11-09 18:00:00+11:00,B8,,1.1514936,-0.1633392,,,,,,
3043,2022-11-09 18:00:00+11:00,B9,,-0.0907439,-0.1615097,,0.01199,0,,0.2209968,-0.1070416
3044,2022-11-09 18:00:00+11:00,HOF,239.99,,,240.38,,,239.83,,
3045,2022-11-09 18:05:00+11:00,B1,,0.0444185,-0.2432213,,-0.0588601,-0.3212284,,-0.0372218,-0.1921515
3046,2022-11-09 18:05:00+11:00,B10,,0.293265,-0.0596106,,,,,,
3047,2022-11-09 18:05:00+11:00,B11,,0.103986,-0.014787,,,,,,
3048,2022-11-09 18:05:00+11:00,B12,,0.7482481,0.1065156,,0.00477,0,,-0.1762656,-0.2410408
3049,2022-11-09 18:05:00+11:00,B13,,-0.2324631,-0.2113519,,,,,,
3050,2022-11-09 18:05:00+11:00,B14,,0.3899919,0.3027411,,,,,,
3051,2022-11-09 18:05:00+11:00,B2,,0.2430187,0.2142307,,,,,,
3052,2022-11-09 18:05:00+11:00,B3,,-0.3365202,-0.068457,,-0.3224416,-0.0808496,,-0.3278015,-0.095719
3053,2022-11-09 18:05:00+11:00,B4,,3.404674,0,,,,,,
3054,2022-11-09 18:05:00+11:00,B5,,-0.7493022,0.2461719,,,,,,
3055,2022-11-09 18:05:00+11:00,B6,,0.2782176,-0.0395412,,,,,,
3056,2022-11-09 18:05:00+11:00,B7,,0.004804,0,,0,-0.028728,,0.276115,-0.117649
3057,2022-11-09 18:05:00+11:00,B8,,1.1718291,-0.1668918,,,,,,
3058,2022-11-09 18:05:00+11:00,B9,,-0.0713691,-0.1415367,,0.014364,0,,0.2237556,-0.1019676
3059,2022-11-09 18:05:00+11:00,HOF,240.11,,,240.56,,,239.68,,
3060,2022-11-09 18:10:00+11:00,B1,,0.0357153,-0.2346663,,-0.0535846,-0.3108381,,-0.0323744,-0.1882064
3061,2022-11-09 18:10:00+11:00,B10,,0.2348875,-0.0684,,,,,,
3062,2022-11-09 18:10:00+11:00,B11,,0.1032012,-0.0146754,,,,,,
3063,2022-11-09 18:10:00+11:00,B12,,0.601898,0,,0.011845,0,,-0.1793547,-0.2871596
3064,2022-11-09 18:10:00+11:00,B13,,-0.2238798,-0.2097375,,,,,,
3065,2022-11-09 18:10:00+11:00,B14,,0.243194,0.0881728,,,,,,
3066,2022-11-09 18:10:00+11:00,B2,,0.2357664,0.214442,,,,,,
3067,2022-11-09 18:10:00+11:00,B3,,-0.293627,-0.0965185,,-0.2751466,-0.0904494,,-0.3351403,-0.1101141
3068,2022-11-09 18:10:00+11:00,B4,,3.406948,0,,,,,,
3069,2022-11-09 18:10:00+11:00,B5,,1.370648,0,,,,,,
3070,2022-11-09 18:10:00+11:00,B6,,0.2202111,-0.0447117,,,,,,
3071,2022-11-09 18:10:00+11:00,B7,,0.004796,0,,0,-0.028488,,0.32448,-0.13824
3072,2022-11-09 18:10:00+11:00,B8,,1.135728,-0.161086,,,,,,
3073,2022-11-09 18:10:00+11:00,B9,,-0.05304,-0.15168,,0.00946,0,,0.2237556,-0.1019676
3074,2022-11-09 18:10:00+11:00,HOF,239.92,,,240.31,,,239.27,,
3075,2022-11-09 18:15:00+11:00,B1,,0.03609,-0.2379534,,-0.054717,-0.316407,,-0.0310016,-0.191338
3076,2022-11-09 18:15:00+11:00,B10,,0.355365,0,,,,,,
3077,2022-11-09 18:15:00+11:00,B11,,0.110484,-0.0156816,,,,,,
3078,2022-11-09 18:15:00+11:00,B12,,0.6176202,-0.2439684,,0.004752,0,,-0.1535028,-0.2807802
3079,2022-11-09 18:15:00+11:00,B13,,0.1690012,-0.02404,,,,,,
3080,2022-11-09 18:15:00+11:00,B14,,0.2417632,0.0955976,,,,,,
3081,2022-11-09 18:15:00+11:00,B2,,0.2329429,0.2180691,,,,,,
3082,2022-11-09 18:15:00+11:00,B3,,-0.2762088,-0.1414728,,-0.2514564,-0.0912216,,-0.1909604,-0.1530562
3083,2022-11-09 18:15:00+11:00,B4,,3.431792,0,,,,,,
3084,2022-11-09 18:15:00+11:00,B5,,0.390523,0.4159248,,,,,,
3085,2022-11-09 18:15:00+11:00,B6,,0.2179112,-0.044252,,,,,,
3086,2022-11-09 18:15:00+11:00,B7,,0.004802,0,,0.028644,0,,0.6312,0
3087,2022-11-09 18:15:00+11:00,B8,,1.2030543,-0.1713855,,,,,,
3088,2022-11-09 18:15:00+11:00,B9,,-0.065416,-0.1498315,,0.009504,0,,0.1079694,-0.208278
3089,2022-11-09 18:15:00+11:00,HOF,240.61,,,240.76,,,239.91,,
3090,2022-11-09 18:20:00+11:00,B1,,0.0416584,-0.242004,,-0.0497838,-0.3272868,,-0.0270368,-0.1911888
3091,2022-11-09 18:20:00+11:00,B10,,0.3429168,0.048954,,,,,,
3092,2022-11-09 18:20:00+11:00,B11,,0.103768,-0.014756,,,,,,
3093,2022-11-09 18:20:00+11:00,B12,,0.6518156,-0.214223,,0.004762,0,,-0.1953672,-0.2889606
3094,2022-11-09 18:20:00+11:00,B13,,0.1163515,-0.0381441,,,,,,
3095,2022-11-09 18:20:00+11:00,B14,,0.2627572,0.0863036,,,,,,
3096,2022-11-09 18:20:00+11:00,B2,,0.3444468,0.1859148,,,,,,
3097,2022-11-09 18:20:00+11:00,B3,,-0.180268,-0.092303,,-0.1847538,-0.0997766,,0,-0.2328
3098,2022-11-09 18:20:00+11:00,B4,,3.439072,0,,,,,,
3099,2022-11-09 18:20:00+11:00,B5,,-0.379374,0.3920198,,,,,,
3100,2022-11-09 18:20:00+11:00,B6,,0.2171824,-0.044104,,,,,,
3101,2022-11-09 18:20:00+11:00,B7,,0.01205,0,,0.0267344,-0.0105028,,0.599196,0.0853944
3102,2022-11-09 18:20:00+11:00,B8,,1.2192796,-0.1737736,,,,,,
3103,2022-11-09 18:20:00+11:00,B9,,-0.0729018,-0.162405,,0.01194,0,,0.1089384,-0.2044984
3104,2022-11-09 18:20:00+11:00,HOF,240.97,,,240.82,,,239.95,,
3105,2022-11-09 18:25:00+11:00,B1,,0,-0.23184,,-0.0417824,-0.3178786,,-0.0215825,-0.1952125
3106,2022-11-09 18:25:00+11:00,B10,,0.2737,0,,,,,,
3107,2022-11-09 18:25:00+11:00,B11,,0.1034192,-0.0147064,,,,,,
3108,2022-11-09 18:25:00+11:00,B12,,0.8296918,-0.2418828,,0.004746,0,,-0.1647712,-0.2502976
3109,2022-11-09 18:25:00+11:00,B13,,0.1010628,-0.1948896,,,,,,
3110,2022-11-09 18:25:00+11:00,B14,,0.2474712,0.0812844,,,,,,
3111,2022-11-09 18:25:00+11:00,B2,,0.343666,0.185329,,,,,,
3112,2022-11-09 18:25:00+11:00,B3,,-0.0945047,-0.1824835,,-0.109725,-0.108775,,0.244856,0.183642
3113,2022-11-09 18:25:00+11:00,B4,,3.417456,0,,,,,,
3114,2022-11-09 18:25:00+11:00,B5,,1.9578016,0.4896256,,,,,,
3115,2022-11-09 18:25:00+11:00,B6,,0.2262164,-0.0449548,,,,,,
3116,2022-11-09 18:25:00+11:00,B7,,0.004828,0,,0.0285,0,,0.49323,0
3117,2022-11-09 18:25:00+11:00,B8,,1.24032,-0.17664,,,,,,
3118,2022-11-09 18:25:00+11:00,B9,,-0.055614,-0.1649076,,0.011775,0,,0.1064778,-0.2052468
3119,2022-11-09 18:25:00+11:00,HOF,241.32,,,240.97,,,240.3,,
3120,2022-11-09 18:30:00+11:00,B1,,0.0070093,-0.232032,,-0.03579,-0.3225872,,-0.0138111,-0.1957784
3121,2022-11-09 18:30:00+11:00,B10,,0.3452148,0.136458,,,,,,
3122,2022-11-09 18:30:00+11:00,B11,,0.103986,-0.014787,,,,,,
3123,2022-11-09 18:30:00+11:00,B12,,0.9068584,0.1293095,,0.004774,0,,-0.1944878,-0.2878709
3124,2022-11-09 18:30:00+11:00,B13,,0.1622603,-0.1846826,,,,,,
3125,2022-11-09 18:30:00+11:00,B14,,0.090321,-0.1485225,,,,,,
3126,2022-11-09 18:30:00+11:00,B2,,0.3417804,0.184518,,,,,,
3127,2022-11-09 18:30:00+11:00,B3,,-0.1052265,-0.159654,,-0.107296,-0.1094515,,0.258778,0.207792
3128,2022-11-09 18:30:00+11:00,B4,,3.4529,0,,,,,,
3129,2022-11-09 18:30:00+11:00,B5,,-0.1327172,0.556171,,,,,,
3130,2022-11-09 18:30:00+11:00,B6,,0.281542,-0.040152,,,,,,
3131,2022-11-09 18:30:00+11:00,B7,,0.004832,0,,0,-0.02629,,0.3967353,-0.1158246
3132,2022-11-09 18:30:00+11:00,B8,,1.297434,-0.1849712,,,,,,
3133,2022-11-09 18:30:00+11:00,B9,,-0.0795193,-0.1998859,,0.00956,0,,0.1093032,-0.2051832
3134,2022-11-09 18:30:00+11:00,HOF,241.68,,,241.36,,,240.53,,
3135,2022-11-09 18:35:00+11:00,B1,,0.011809,-0.235939,,-0.0328716,-0.3270486,,-0.0101178,-0.1997061
3136,2022-11-09 18:35:00+11:00,B10,,0.3423912,0.1353306,,,,,,
3137,2022-11-09 18:35:00+11:00,B11,,0.103768,-0.014756,,,,,,
3138,2022-11-09 18:35:00+11:00,B12,,0.606564,0,,0.002381,0,,-0.1386044,-0.2467542
3139,2022-11-09 18:35:00+11:00,B13,,0.1697507,-0.1831963,,,,,,
3140,2022-11-09 18:35:00+11:00,B14,,0.262472,0.0953568,,,,,,
3141,2022-11-09 18:35:00+11:00,B2,,0.22607,0,,,,,,
3142,2022-11-09 18:35:00+11:00,B3,,-0.0524726,-0.1802843,,-0.096714,-0.1392204,,0.2304459,0.1368796
3143,2022-11-09 18:35:00+11:00,B4,,3.394194,0,,,,,,
3144,2022-11-09 18:35:00+11:00,B5,,-0.3382824,0.2933692,,,,,,
3145,2022-11-09 18:35:00+11:00,B6,,0.285124,-0.040698,,,,,,
3146,2022-11-09 18:35:00+11:00,B7,,0.00482,0,,0,-0.028668,,0.492752,0
3147,2022-11-09 18:35:00+11:00,B8,,1.317474,-0.1876995,,,,,,
3148,2022-11-09 18:35:00+11:00,B9,,-0.0814956,-0.1925604,,0.014316,0,,0.1053286,-0.2030316
3149,2022-11-09 18:35:00+11:00,HOF,240.64,,,240.63,,,239.25,,
3150,2022-11-09 18:40:00+11:00,B1,,0.0781164,-0.248333,,-0.0289506,-0.3213042,,-0.0060525,-0.198522
3151,2022-11-09 18:40:00+11:00,B10,,0.3412456,0.1348778,,,,,,
3152,2022-11-09 18:40:00+11:00,B11,,0.1656354,0.0415275,,,,,,
3153,2022-11-09 18:40:00+11:00,B12,,0.0943092,0.0583704,,0.009496,0,,-0.116162,-0.243651
3154,2022-11-09 18:40:00+11:00,B13,,0.1677679,-0.1759517,,,,,,
3155,2022-11-09 18:40:00+11:00,B14,,0.441868,0.31304,,,,,,
3156,2022-11-09 18:40:00+11:00,B2,,0.247921,0,,,,,,
3157,2022-11-09 18:40:00+11:00,B3,,-0.0378684,-0.1119168,,-0.0730967,-0.1171452,,0.327216,0
3158,2022-11-09 18:40:00+11:00,B4,,3.374715,0,,,,,,
3159,2022-11-09 18:40:00+11:00,B5,,1.1056725,0.2234895,,,,,,
3160,2022-11-09 18:40:00+11:00,B6,,0.286921,-0.0409545,,,,,,
3161,2022-11-09 18:40:00+11:00,B7,,0.01206,0,,0.026191,0,,0.495224,0
3162,2022-11-09 18:40:00+11:00,B8,,1.3368096,-0.1898442,,,,,,
3163,2022-11-09 18:40:00+11:00,B9,,-0.071484,-0.197547,,0.009468,0,,0.0997984,-0.2154302
3164,2022-11-09 18:40:00+11:00,HOF,241.08,,,240.75,,,239.99,,
3165,2022-11-09 18:45:00+11:00,B1,,0.0812214,-0.2489508,,-0.0256913,-0.3196092,,-0.0038784,-0.198768
3166,2022-11-09 18:45:00+11:00,B10,,0.317312,0,,,,,,
3167,2022-11-09 18:45:00+11:00,B11,,0.1597008,0.039984,,,,,,
3168,2022-11-09 18:45:00+11:00,B12,,0.09384,0.05808,,0.0900756,0.0183924,,-0.2689196,-0.3980686
3169,2022-11-09 18:45:00+11:00,B13,,0.0928932,-0.1697868,,,,,,
3170,2022-11-09 18:45:00+11:00,B14,,0.3941557,0.3058725,,,,,,
3171,2022-11-09 18:45:00+11:00,B2,,2.043756,0,,,,,,
3172,2022-11-09 18:45:00+11:00,B3,,-0.1552153,-0.3668071,,-0.269137,-0.4916835,,0.45067,0
3173,2022-11-09 18:45:00+11:00,B4,,4.429758,0,,,,,,
3174,2022-11-09 18:45:00+11:00,B5,,2.336625,0,,,,,,
3175,2022-11-09 18:45:00+11:00,B6,,0.3899224,-0.0549829,,,,,,
3176,2022-11-09 18:45:00+11:00,B7,,0.004788,0,,0.02838,0,,0.36045,-0.1535517
3177,2022-11-09 18:45:00+11:00,B8,,1.3427184,-0.1907216,,,,,,
3178,2022-11-09 18:45:00+11:00,B9,,-0.0698756,-0.1935937,,0.011725,0,,0.1778773,-0.1148139
3179,2022-11-09 18:45:00+11:00,HOF,240.57,,,240.12,,,239.26,,
3180,2022-11-09 18:50:00+11:00,B1,,0.0682168,-0.2428422,,-0.022401,-0.3199806,,0,-0.197866
3181,2022-11-09 18:50:00+11:00,B10,,0.338767,0,,,,,,
3182,2022-11-09 18:50:00+11:00,B11,,0.105033,-0.0148365,,,,,,
3183,2022-11-09 18:50:00+11:00,B12,,0.045619,0,,0.0901138,0.0184002,,-0.201852,-0.4625775
3184,2022-11-09 18:50:00+11:00,B13,,0.288101,0,,,,,,
3185,2022-11-09 18:50:00+11:00,B14,,0.100842,-0.1491021,,,,,,
3186,2022-11-09 18:50:00+11:00,B2,,2.041374,0,,,,,,
3187,2022-11-09 18:50:00+11:00,B3,,-0.0977568,-0.39534,,-0.283452,-0.465705,,-0.0580316,-0.3575418
3188,2022-11-09 18:50:00+11:00,B4,,4.447124,0,,,,,,
3189,2022-11-09 18:50:00+11:00,B5,,1.059399,0,,,,,,
3190,2022-11-09 18:50:00+11:00,B6,,0.3757138,-0.0527527,,,,,,
3191,2022-11-09 18:50:00+11:00,B7,,0.01197,0,,0.03555,0,,0.471618,-0.0672714
3192,2022-11-09 18:50:00+11:00,B8,,1.3499364,-0.192234,,,,,,
3193,2022-11-09 18:50:00+11:00,B9,,-0.0623529,-0.2056929,,0.009436,0,,0.1767688,-0.1140984
3194,2022-11-09 18:50:00+11:00,HOF,240.27,,,239.52,,,238.85,,
3195,2022-11-09 18:55:00+11:00,B1,,0.0737721,-0.2436642,,-0.0193684,-0.3207596,,0.0041004,-0.200196
3196,2022-11-09 18:55:00+11:00,B10,,0.277641,0,,,,,,
3197,2022-11-09 18:55:00+11:00,B11,,0.102896,-0.014632,,,,,,
3198,2022-11-09 18:55:00+11:00,B12,,0.0528,0,,0.0901902,0.0184158,,-0.1936012,-0.4710322
3199,2022-11-09 18:55:00+11:00,B13,,0.2131296,-0.1487616,,,,,,
3200,2022-11-09 18:55:00+11:00,B14,,0.100842,-0.1491021,,,,,,
3201,2022-11-09 18:55:00+11:00,B2,,2.04766,0,,,,,,
3202,2022-11-09 18:55:00+11:00,B3,,-0.0657052,-0.3805626,,-0.2513509,-0.4593491,,-0.015807,-0.3973305
3203,2022-11-09 18:55:00+11:00,B4,,4.335135,0,,,,,,
3204,2022-11-09 18:55:00+11:00,B5,,1.2314,0,,,,,,
3205,2022-11-09 18:55:00+11:00,B6,,0.3110261,-0.0632555,,,,,,
3206,2022-11-09 18:55:00+11:00,B7,,0.004792,0,,0,-0.028476,,0.864094,0
3207,2022-11-09 18:55:00+11:00,B8,,1.3299564,-0.1894484,,,,,,
3208,2022-11-09 18:55:00+11:00,B9,,-0.06214,-0.213427,,0.01181,0,,0.174709,-0.112808
3209,2022-11-09 18:55:00+11:00,HOF,240.15,,,239.66,,,238.97,,
3210,2022-11-09 19:00:00+11:00,B1,,0.0739256,-0.2441712,,-0.01344,-0.33336,,0.151389,0
3211,2022-11-09 19:00:00+11:00,B10,,0.208626,0,,,,,,
3212,2022-11-09 19:00:00+11:00,B11,,0.11381,-0.0162928,,,,,,
3213,2022-11-09 19:00:00+11:00,B12,,0.062634,0,,0.0914126,0.0186654,,-0.2159697,-0.5098419
3214,2022-11-09 19:00:00+11:00,B13,,0.21768,-0.14064,,,,,,
3215,2022-11-09 19:00:00+11:00,B14,,0.2872764,0.0849318,,,,,,
3216,2022-11-09 19:00:00+11:00,B2,,0.230496,0,,,,,,
3217,2022-11-09 19:00:00+11:00,B3,,-0.0937101,-0.5119125,,-0.1662824,-0.510348,,0.0809172,-0.3128958
3218,2022-11-09 19:00:00+11:00,B4,,1.119503,0,,,,,,
3219,2022-11-09 19:00:00+11:00,B5,,0.0963573,0.2618145,,,,,,
3220,2022-11-09 19:00:00+11:00,B6,,0.3408642,-0.0693162,,,,,,
3221,2022-11-09 19:00:00+11:00,B7,,0.004812,0,,0,-0.03594,,0.886319,0
3222,2022-11-09 19:00:00+11:00,B8,,0.147941,-0.360412,,,,,,
3223,2022-11-09 19:00:00+11:00,B9,,-0.0515098,-0.2178335,,0.009572,0,,0.0594363,-0.2038498
3224,2022-11-09 19:00:00+11:00,HOF,240.72,,,240.55,,,239.64,,
3225,2022-11-09 19:10:00+11:00,B1,,0.0365211,-0.2406096,,-0.0067256,-0.33628,,0.1403352,-0.0199449
3226,2022-11-09 19:10:00+11:00,B10,,0.33624,0.0684,,,,,,
3227,2022-11-09 19:10:00+11:00,B11,,0.1045528,-0.0148676,,,,,,
3228,2022-11-09 19:10:00+11:00,B12,,0.1189224,0.060894,,0.004792,0,,-0.1660428,-0.5479652
3229,2022-11-09 19:10:00+11:00,B13,,0.0903351,-0.2873652,,,,,,
3230,2022-11-09 19:10:00+11:00,B14,,0.2306744,0.0836433,,,,,,
3231,2022-11-09 19:10:00+11:00,B2,,2.043802,0,,,,,,
3232,2022-11-09 19:10:00+11:00,B3,,0.0458688,-0.3793732,,-0.1012378,-0.6251794,,0.4340902,0.1715781
3233,2022-11-09 19:10:00+11:00,B4,,1.04443,0,,,,,,
3234,2022-11-09 19:10:00+11:00,B5,,0.301518,-0.2381035,,,,,,
3235,2022-11-09 19:10:00+11:00,B6,,0.342958,-0.069734,,,,,,
3236,2022-11-09 19:10:00+11:00,B7,,0.00477,0,,0.036015,0,,0.341627,-0.0996213
3237,2022-11-09 19:10:00+11:00,B8,,0.070387,-0.3631492,,,,,,
3238,2022-11-09 19:10:00+11:00,B9,,-0.0330681,-0.1463085,,0.009592,0,,0.126458,-0.213547
3239,2022-11-09 19:10:00+11:00,HOF,239.93,,,240.12,,,239.1,,
3240,2022-11-09 19:15:00+11:00,B1,,0.038304,-0.2362878,,-0.0033684,-0.339246,,0.1402184,-0.0199283
3241,2022-11-09 19:15:00+11:00,B10,,0.3416084,0.0694756,,,,,,
3242,2022-11-09 19:15:00+11:00,B11,,0.1047708,-0.0148986,,,,,,
3243,2022-11-09 19:15:00+11:00,B12,,0.1179256,0.0636272,,0.0096,0,,-0.183936,-0.544623
3244,2022-11-09 19:15:00+11:00,B13,,0.1937184,-0.3183534,,,,,,
3245,2022-11-09 19:15:00+11:00,B14,,0.2312552,0.0838539,,,,,,
3246,2022-11-09 19:15:00+11:00,B2,,2.024169,0,,,,,,
3247,2022-11-09 19:15:00+11:00,B3,,0.016013,-0.401281,,-0.131018,-0.5543624,,0.412275,0.08365
3248,2022-11-09 19:15:00+11:00,B4,,1.056636,0,,,,,,
3249,2022-11-09 19:15:00+11:00,B5,,0.298551,-0.2222946,,,,,,
3250,2022-11-09 19:15:00+11:00,B6,,0.9615918,-0.0589992,,,,,,
3251,2022-11-09 19:15:00+11:00,B7,,0.004784,0,,0,-0.036045,,0.6215748,0.0885577
3252,2022-11-09 19:15:00+11:00,B8,,0.1260336,-0.3730881,,,,,,
3253,2022-11-09 19:15:00+11:00,B9,,-0.011915,-0.1329714,,0.007209,0,,0.126405,-0.2134575
3254,2022-11-09 19:15:00+11:00,HOF,240.38,,,240.61,,,239.36,,
3255,2022-11-09 19:50:00+11:00,B1,,0.0615315,-0.0680466,,0.0251888,-0.1651804,,0.041934,-0.032535
3256,2022-11-09 19:50:00+11:00,B10,,0.4295009,0.1558965,,,,,,
3257,2022-11-09 19:50:00+11:00,B11,,0.107932,-0.015246,,,,,,
3258,2022-11-09 19:50:00+11:00,B12,,0.0944656,0.0584672,,0.004834,0,,0.0098646,-0.0642402
3259,2022-11-09 19:50:00+11:00,B13,,0.1044638,-0.2277022,,,,,,
3260,2022-11-09 19:50:00+11:00,B14,,0.2536677,0.0920238,,,,,,
3261,2022-11-09 19:50:00+11:00,B2,,0.39042,0.189185,,,,,,
3262,2022-11-09 19:50:00+11:00,B3,,0.0741712,-0.101472,,0.0812448,-0.1484652,,0.372775,0
3263,2022-11-09 19:50:00+11:00,B4,,0.224595,0,,,,,,
3264,2022-11-09 19:50:00+11:00,B5,,0.6072256,0.1232226,,,,,,
3265,2022-11-09 19:50:00+11:00,B6,,0.3236688,-0.065835,,,,,,
3266,2022-11-09 19:50:00+11:00,B7,,0.002412,0,,0.036255,0,,0.6421563,0.2111757
3267,2022-11-09 19:50:00+11:00,B8,,0.1235485,-0.3785622,,,,,,
3268,2022-11-09 19:50:00+11:00,B9,,0.0103845,-0.059409,,0.007227,0,,0.0883568,-0.2024043
3269,2022-11-09 19:50:00+11:00,HOF,242.19,,,242.51,,,241.06,,
3270,2022-11-09 19:55:00+11:00,B1,,0.0601545,-0.0665238,,0.0240822,-0.1586592,,0.0415184,-0.0311388
3271,2022-11-09 19:55:00+11:00,B10,,0.4160105,0.1041794,,,,,,
3272,2022-11-09 19:55:00+11:00,B11,,0.1120525,-0.0160412,,,,,,
3273,2022-11-09 19:55:00+11:00,B12,,0.0912933,0.054257,,0.0877548,0.0179284,,0,-0.063504
3274,2022-11-09 19:55:00+11:00,B13,,0.1218854,-0.2228291,,,,,,
3275,2022-11-09 19:55:00+11:00,B14,,0.0865386,-0.1459602,,,,,,
3276,2022-11-09 19:55:00+11:00,B2,,0.381348,0.1737252,,,,,,
3277,2022-11-09 19:55:00+11:00,B3,,0.0727188,-0.1076616,,0.158592,-0.106672,,0.548964,0
3278,2022-11-09 19:55:00+11:00,B4,,0.230692,0,,,,,,
3279,2022-11-09 19:55:00+11:00,B5,,1.4069974,-0.1998034,,,,,,
3280,2022-11-09 19:55:00+11:00,B6,,0.3502785,-0.0499059,,,,,,
3281,2022-11-09 19:55:00+11:00,B7,,0.009444,0,,0.0068266,-0.0096514,,0.5750046,0.1890876
3282,2022-11-09 19:55:00+11:00,B8,,0.123816,-0.3665235,,,,,,
3283,2022-11-09 19:55:00+11:00,B9,,0.0075488,-0.0632212,,0.007062,0,,0.1279278,-0.2045439
3284,2022-11-09 19:55:00+11:00,HOF,236.31,,,236.74,,,235.24,,
3285,2022-11-09 20:00:00+11:00,B1,,0.1369467,-0.077517,,0.0240618,-0.1585248,,0.0411162,-0.0319005
3286,2022-11-09 20:00:00+11:00,B10,,0.3249324,0.1068174,,,,,,
3287,2022-11-09 20:00:00+11:00,B11,,0.1121,-0.016048,,,,,,
3288,2022-11-09 20:00:00+11:00,B12,,0.0079832,0.0049308,,0.0898464,0.0183456,,0,-0.08478
3289,2022-11-09 20:00:00+11:00,B13,,0.242942,-0.07973,,,,,,
3290,2022-11-09 20:00:00+11:00,B14,,0.2412423,0.07047,,,,,,
3291,2022-11-09 20:00:00+11:00,B2,,0.3820916,0.1628818,,,,,,
3292,2022-11-09 20:00:00+11:00,B3,,0.0965028,-0.15849,,0.06479,-0.1361768,,0.39997,-0.158155
3293,2022-11-09 20:00:00+11:00,B4,,0.2936685,-0.041919,,,,,,
3294,2022-11-09 20:00:00+11:00,B5,,0.4864068,0.121836,,,,,,
3295,2022-11-09 20:00:00+11:00,B6,,0.3639468,-0.0517582,,,,,,
3296,2022-11-09 20:00:00+11:00,B7,,0.00471,0,,0.0084852,-0.0082495,,0.3948,0
3297,2022-11-09 20:00:00+11:00,B8,,0.1248604,-0.3682443,,,,,,
3298,2022-11-09 20:00:00+11:00,B9,,0.008218,-0.0629264,,0.014088,0,,0.0897369,-0.1883772
3299,2022-11-09 20:00:00+11:00,HOF,236.18,,,236.57,,,235.26,,
3300,2022-11-09 20:05:00+11:00,B1,,0.13912,-0.078725,,0.023836,-0.156232,,0.0338338,-0.0298116
3301,2022-11-09 20:05:00+11:00,B10,,0.940587,0.2743575,,,,,,
3302,2022-11-09 20:05:00+11:00,B11,,0.11191,-0.0160208,,,,,,
3303,2022-11-09 20:05:00+11:00,B12,,0.0108146,0.0049371,,0.0896936,0.0183144,,0,-0.068353
3304,2022-11-09 20:05:00+11:00,B13,,0.2409048,-0.0791276,,,,,,
3305,2022-11-09 20:05:00+11:00,B14,,0.4218804,0.2943297,,,,,,
3306,2022-11-09 20:05:00+11:00,B2,,0.3417795,0.0857385,,,,,,
3307,2022-11-09 20:05:00+11:00,B3,,0.084852,-0.1550906,,0.0808744,-0.1800866,,0.3724836,-0.14725
3308,2022-11-09 20:05:00+11:00,B4,,0.2890712,-0.041195,,,,,,
3309,2022-11-09 20:05:00+11:00,B5,,0.4840914,0.1201446,,,,,,
3310,2022-11-09 20:05:00+11:00,B6,,0.3687882,-0.0524832,,,,,,
3311,2022-11-09 20:05:00+11:00,B7,,0.004702,0,,0,-0.009404,,0.460992,0
3312,2022-11-09 20:05:00+11:00,B8,,0.157215,-0.38258,,,,,,
3313,2022-11-09 20:05:00+11:00,B9,,0,-0.063504,,0.009368,0,,0.0673589,-0.1926887
3314,2022-11-09 20:05:00+11:00,HOF,236.06,,,236.33,,,235.19,,
3315,2022-11-09 20:10:00+11:00,B1,,0.1187424,-0.0768056,,0.0234724,-0.1538488,,0.0334593,-0.0303744
3316,2022-11-09 20:10:00+11:00,B10,,0.9338652,0.2341674,,,,,,
3317,2022-11-09 20:10:00+11:00,B11,,0.1036504,-0.0146412,,,,,,
3318,2022-11-09 20:10:00+11:00,B12,,0.008478,0.004239,,0.0887004,0.0181116,,0,-0.073408
3319,2022-11-09 20:10:00+11:00,B13,,0.306257,0.0893445,,,,,,
3320,2022-11-09 20:10:00+11:00,B14,,0.2411825,0.0875316,,,,,,
3321,2022-11-09 20:10:00+11:00,B2,,0.21996,-0.106455,,,,,,
3322,2022-11-09 20:10:00+11:00,B3,,0.0779505,-0.1424775,,0.053613,-0.1265733,,0.2168316,-0.2891088
3323,2022-11-09 20:10:00+11:00,B4,,3.31198,0,,,,,,
3324,2022-11-09 20:10:00+11:00,B5,,0.312578,-0.1310736,,,,,,
3325,2022-11-09 20:10:00+11:00,B6,,0.3697326,-0.0526176,,,,,,
