0.116,-0.257,0.084,-0.075,0.445,-0.234,0.047,-0.183,0.483,0.133,0.223,-0.031,0.363,0.094,0.08,-0.37,0.483,-0.126,0.308,-0.031,0.363,-0.015,0.016,-0.064,0.264,-0.074,0.303,0.291,224.942,226.197,225.96,226.218,226.128,225.95,225.511,225.867,226.042,225.695,224.161,225.978,226.293,226.339,
0.176,-0.27,0.081,-0.073,0.391,-0.531,0.09,-0.18,0.46,0.126,0.224,-0.032,0.4,0.103,0.105,-0.375,0.46,-0.142,0.272,-0.032,0.4,-0.015,0.014,-0.074,0.243,-0.08,0.154,0.174,224.796,225.87,225.896,225.862,226.496,226.292,225.436,225.707,225.938,225.942,224.406,225.864,225.92,225.918,
0.308,-0.144,0.08,-0.071,0.434,-0.437,0.105,-0.176,0.566,0.256,0.254,-0.036,0.475,0.201,0.128,-0.378,0.566,-0.134,0.195,-0.036,0.475,-0.015,0.082,-0.038,0.304,0.023,0.073,0.076,224.899,225.779,226.016,225.677,226.604,226.373,225.575,226.143,226.128,225.867,224.273,226.005,225.855,225.661,
0.317,-0.089,0.083,-0.071,0.461,-0.402,0.107,-0.176,0.668,0.415,0.279,-0.01,0.41,0.182,0.136,-0.381,0.668,-0.132,0.177,-0.01,0.41,-0.014,0.101,-0.033,0.236,0.08,0.068,0.069,224.916,225.6,226.071,225.664,227.118,226.819,225.622,226.28,226.196,226.03,224.382,226.059,225.579,225.644,
0.295,-0.089,0.083,-0.071,0.392,-0.462,0.105,-0.175,0.522,0.069,0.284,-0.0,0.517,0.028,0.108,-0.368,0.522,-0.129,0.169,-0.0,0.517,-0.014,0.096,-0.031,0.409,-0.052,-0.095,-0.084,224.593,225.716,225.929,225.264,226.69,226.461,225.492,226.142,226.015,225.867,224.234,225.861,225.894,225.149,
0.286,-0.09,0.08,-0.071,0.375,-0.469,0.092,-0.173,0.424,-0.059,0.283,-0.0,0.576,-0.01,0.097,-0.365,0.424,-0.132,0.271,-0.0,0.576,-0.015,0.095,-0.049,0.279,-0.077,-0.146,-0.149,224.44,225.519,225.802,224.897,226.284,226.146,225.376,226.118,225.807,225.762,224.123,225.722,225.663,224.734,
0.284,-0.092,0.08,-0.071,0.522,-0.415,0.087,-0.173,0.342,-0.113,0.238,-0.023,0.639,-0.012,0.089,-0.366,0.342,-0.134,0.326,-0.023,0.639,-0.014,0.098,-0.068,0.212,-0.077,0.023,0.01,224.717,225.68,225.952,225.31,226.123,226.023,225.526,226.083,225.878,225.78,224.131,225.865,225.76,225.248,
0.235,-0.081,0.08,-0.07,0.575,-0.19,0.086,-0.173,0.327,-0.136,0.221,-0.031,0.49,0.093,0.086,-0.366,0.327,-0.124,0.215,-0.031,0.49,0.027,0.099,-0.058,0.212,-0.076,0.232,0.223,224.95,226.255,226.033,226.074,225.806,225.712,225.594,226.097,225.975,225.588,224.127,226.02,226.357,226.149,
0.218,-0.08,0.082,-0.074,0.66,-0.129,0.086,-0.175,0.34,-0.134,0.221,-0.031,0.529,0.193,0.086,-0.368,0.34,-0.134,0.179,-0.031,0.529,0.042,0.04,-0.077,0.287,-0.068,0.123,0.137,224.901,226.283,226.035,225.864,225.659,225.557,225.613,226.383,226.008,225.47,224.165,226.009,226.451,225.892,
0.205,-0.222,0.081,-0.073,0.555,-0.461,0.085,-0.174,0.348,-0.127,0.93,-0.014,0.499,0.228,0.08,-0.365,0.348,-0.151,0.233,-0.014,0.499,-0.0,0.083,-0.042,0.307,0.062,-0.091,-0.08,224.573,225.903,225.888,225.417,226.966,227.182,225.439,225.889,225.9,225.916,224.486,225.794,226.05,225.302,
0.196,-0.272,0.186,0.067,0.379,-0.497,0.086,-0.172,0.345,-0.131,1.243,-0.001,0.412,0.187,0.078,-0.363,0.345,-0.143,0.193,-0.001,0.412,-0.016,0.106,-0.021,0.257,-0.004,-0.146,-0.148,224.466,225.898,225.807,225.392,228.072,228.566,225.349,225.376,225.849,226.265,224.767,225.712,225.934,225.23,
0.185,-0.27,0.214,0.126,0.466,-0.439,0.083,-0.175,0.626,0.282,1.317,-0.001,0.38,0.158,0.075,-0.363,0.626,-0.137,0.293,-0.001,0.38,-0.016,0.099,-0.014,0.173,-0.051,0.028,0.014,224.741,225.643,225.956,225.695,229.128,229.51,225.491,225.264,226.04,226.733,225.215,225.862,225.483,225.634,
0.18,-0.268,0.207,0.128,0.492,-0.554,0.081,-0.176,0.556,0.203,1.344,-0.001,0.377,0.15,0.068,-0.36,0.556,-0.137,0.212,-0.001,0.377,-0.015,0.033,-0.052,0.082,-0.167,0.242,0.233,224.933,225.603,225.988,226.11,229.35,229.73,225.517,225.163,226.001,226.841,225.317,225.9,225.349,226.194,
0.179,-0.269,0.204,0.127,0.461,-0.572,0.08,-0.179,0.43,0.032,1.365,-0.001,0.523,0.08,0.067,-0.359,0.43,-0.141,0.17,-0.001,0.523,-0.015,0.019,-0.077,0.065,-0.215,0.136,0.15,224.747,225.625,225.882,225.895,228.754,229.25,225.412,225.147,225.843,226.524,225.012,225.776,225.396,225.934,
0.178,-0.272,0.197,0.131,0.578,-0.408,0.08,-0.18,0.29,-0.163,1.384,-0.001,0.461,0.117,0.064,-0.363,0.29,-0.139,0.171,-0.001,0.461,-0.015,0.018,-0.069,0.107,-0.225,-0.093,-0.08,224.478,225.539,225.777,225.267,228.206,228.809,225.319,225.453,225.723,226.279,224.776,225.654,225.398,225.154,
0.132,-0.261,0.195,0.128,0.667,-0.187,0.08,-0.179,0.243,-0.233,1.364,-0.001,0.409,0.114,0.063,-0.362,0.243,-0.128,0.171,-0.001,0.409,-0.015,0.021,-0.063,0.124,-0.227,-0.149,-0.151,224.378,225.612,225.741,225.049,227.739,228.388,225.301,225.753,225.692,226.048,224.571,225.646,225.525,224.885,
0.117,-0.26,0.194,0.127,0.684,-0.153,0.08,-0.18,0.407,0.005,1.38,-0.001,0.464,0.187,0.063,-0.363,0.407,-0.125,0.178,-0.001,0.464,-0.015,0.085,-0.031,0.126,-0.225,0.028,0.015,224.697,225.735,225.904,225.546,228.135,228.699,225.484,225.754,225.884,226.191,224.714,225.849,225.597,225.483,
0.181,-0.269,0.193,0.125,0.541,-0.431,0.081,-0.177,0.455,0.09,1.408,-0.001,0.404,0.188,0.061,-0.362,0.455,-0.139,0.233,-0.001,0.404,-0.016,0.107,-0.027,0.275,-0.098,0.084,0.085,224.854,225.944,225.99,225.961,228.649,229.167,225.554,225.434,226.044,226.449,224.943,225.937,225.897,225.951,
0.2,-0.27,0.109,-0.018,0.461,-0.477,0.081,-0.177,0.369,-0.061,1.405,-0.001,0.27,0.073,0.062,-0.36,0.369,-0.148,0.194,-0.001,0.27,-0.016,0.104,-0.03,0.318,-0.045,0.081,0.083,224.782,225.934,225.885,225.959,228.45,229.018,225.416,225.202,225.92,226.374,224.862,225.843,225.997,225.948,
0.299,-0.146,0.084,-0.074,0.398,-0.512,0.082,-0.18,0.274,-0.232,0.61,0.008,0.264,0.041,0.062,-0.366,0.274,-0.146,0.267,0.008,0.264,0.029,0.106,-0.045,0.185,-0.182,-0.096,-0.083,224.591,225.592,225.738,225.152,226.883,227.155,225.269,225.656,225.668,225.939,224.538,225.686,225.635,225.04,
0.312,-0.092,0.083,-0.074,0.459,-0.401,0.082,-0.18,0.441,0.046,0.276,0.0,0.448,0.139,0.061,-0.368,0.441,-0.135,0.329,0.0,0.448,0.047,0.107,-0.056,0.086,-0.223,0.035,0.021,224.844,225.295,225.949,225.1,226.291,226.184,225.534,226.181,225.856,225.889,224.53,225.909,225.208,225.042,
0.295,-0.091,0.082,-0.073,0.399,-0.491,0.051,-0.174,0.334,-0.087,0.263,-0.0,0.543,0.228,0.039,-0.364,0.334,-0.137,0.284,-0.0,0.543,0.047,0.102,-0.049,0.063,-0.219,0.087,0.088,224.941,225.484,225.987,225.38,226.114,226.011,225.597,226.21,225.859,225.79,224.412,225.952,225.393,225.373,
0.286,-0.09,0.082,-0.073,0.451,-0.241,0.038,-0.171,0.278,-0.174,0.257,-0.0,0.442,0.146,0.034,-0.356,0.278,-0.136,0.304,-0.0,0.442,0.002,0.101,-0.063,0.064,-0.217,0.087,0.088,224.972,225.692,225.982,225.495,225.678,225.64,225.582,226.264,225.874,225.577,223.985,225.985,225.635,225.487,
0.238,-0.083,0.082,-0.074,0.493,-0.264,0.037,-0.172,0.133,-0.363,0.229,-0.023,0.315,0.076,0.038,-0.358,0.133,-0.122,0.213,-0.023,0.315,-0.015,0.108,-0.026,0.106,-0.224,0.089,0.09,224.951,226.108,225.971,225.705,225.037,225.067,225.539,226.248,225.841,225.228,223.519,225.995,226.15,225.699,
0.217,-0.08,0.083,-0.074,0.525,-0.202,0.072,-0.18,0.238,-0.187,0.218,-0.031,0.381,0.14,0.033,-0.355,0.238,-0.123,0.117,-0.031,0.381,-0.016,0.106,-0.017,0.123,-0.225,-0.094,-0.081,224.758,225.879,225.955,225.253,224.986,224.98,225.541,226.391,225.837,225.09,223.474,225.945,225.915,225.139,
0.182,-0.216,0.171,0.073,0.422,-0.188,0.052,-0.174,0.371,-0.248,0.33,-0.009,0.387,0.171,0.037,-0.358,0.371,-0.135,0.293,-0.009,0.387,0.027,0.102,-0.007,0.148,-0.235,0.035,0.021,224.969,226.158,226.015,225.645,225.728,225.663,225.611,226.073,225.941,225.406,223.987,226.027,226.171,225.589,
2.595,-0.343,0.195,0.131,0.318,-0.251,0.038,-0.171,0.594,-0.077,0.369,0.0,0.31,0.098,0.067,-0.364,0.594,-0.14,0.365,0.0,0.31,-0.0,0.039,-0.033,0.154,-0.238,0.086,0.087,227.556,225.372,226.7,224.435,226.723,226.552,226.286,227.528,226.654,225.829,224.312,226.87,225.329,224.425,
3.354,-0.235,0.191,0.132,0.31,-0.264,0.039,-0.171,0.598,0.061,0.238,-0.027,0.352,0.107,0.074,-0.36,0.598,-0.126,0.314,-0.027,0.352,-0.014,0.019,-0.04,0.237,-0.105,-0.096,-0.083,228.707,224.885,226.96,223.329,226.816,226.541,226.539,228.725,226.931,225.867,224.174,227.129,224.901,223.217,
3.33,-0.233,0.103,-0.015,0.314,-0.279,0.071,-0.177,0.67,0.148,0.318,-0.012,0.403,0.118,0.07,-0.358,0.67,-0.127,0.247,-0.012,0.403,-0.014,0.021,-0.04,0.309,-0.048,-0.149,-0.15,228.66,224.596,226.9,222.99,226.911,226.622,226.495,228.818,226.876,225.847,224.21,227.059,224.683,222.825,
3.346,-0.238,0.079,-0.071,0.316,-0.278,0.083,-0.178,0.736,0.292,0.393,-0.0,0.548,0.191,0.066,-0.355,0.736,-0.134,0.283,-0.0,0.548,-0.014,0.017,-0.045,0.26,-0.046,-0.148,-0.149,228.763,224.18,226.959,222.836,227.361,227.073,226.606,228.939,226.934,226.026,224.392,227.114,224.188,222.671,
3.358,-0.243,0.08,-0.072,0.381,-0.25,0.083,-0.178,0.538,-0.056,0.389,-0.041,0.36,0.112,0.065,-0.354,0.538,-0.132,0.353,-0.041,0.36,-0.015,0.084,-0.01,0.158,-0.177,-0.148,-0.149,228.742,224.359,226.848,222.938,226.803,226.622,226.42,228.865,226.76,225.814,224.153,227.052,224.345,222.774,
3.302,-0.236,0.08,-0.07,0.392,-0.203,0.082,-0.176,0.444,-0.264,0.37,-0.052,0.256,0.051,0.064,-0.349,0.444,-0.13,0.326,-0.052,0.256,-0.016,2.572,-0.054,0.139,-0.225,0.191,0.169,230.097,224.373,227.712,223.074,226.048,225.951,227.255,230.45,227.604,225.395,223.689,228.456,224.393,223.104,
3.341,-0.241,5.429,-0.118,0.388,-0.201,0.08,-0.176,0.34,-0.396,0.36,-0.051,2.699,-0.09,0.042,-0.336,0.34,-0.129,0.367,-0.051,2.699,-0.014,3.306,0.022,0.137,-0.227,0.133,0.144,230.998,231.205,229.24,224.655,222.765,222.725,229.412,232.543,229.379,223.766,222.032,229.379,230.207,224.692,
1.015,-0.048,7.078,-0.062,0.367,-0.28,0.08,-0.178,0.283,-0.436,0.321,-0.013,3.601,-0.016,0.034,-0.334,0.283,-0.125,0.392,-0.013,3.601,-0.014,3.275,0.003,0.142,-0.225,-0.099,-0.087,228.195,234.949,228.94,226.243,220.49,220.484,229.366,231.675,229.178,222.651,220.781,228.567,233.496,226.127,
0.279,-0.094,7.006,-0.063,0.213,-0.306,0.08,-0.178,0.346,-0.319,0.298,0.0,3.735,-0.017,0.035,-0.336,0.346,-0.124,0.327,0.0,3.735,-0.015,3.282,0.003,0.092,-0.216,-0.146,-0.146,226.861,234.834,228.661,226.511,220.817,220.763,229.166,230.731,228.886,222.871,221.097,228.243,233.328,226.35,
0.271,-0.094,6.998,-0.062,0.233,-0.32,0.079,-0.176,0.399,-0.277,0.212,-0.026,3.639,-0.009,0.035,-0.334,0.399,-0.13,0.247,-0.026,3.639,-0.016,3.347,0.017,0.228,-0.085,-0.146,-0.146,226.877,235.069,228.669,226.672,220.936,220.793,229.139,230.652,228.934,222.886,221.161,228.257,233.67,226.512,
0.268,-0.098,7.172,-0.067,0.233,-0.306,0.079,-0.18,0.57,0.041,0.185,-0.037,3.612,-0.013,0.036,-0.345,0.57,-0.134,0.277,-0.037,3.612,-0.016,3.534,0.056,0.27,-0.038,0.034,0.023,227.071,235.408,228.752,227.249,221.368,221.091,229.219,230.573,229.042,223.082,221.354,228.4,233.966,227.191,
0.227,-0.094,7.264,-0.067,0.289,-0.244,0.079,-0.18,0.552,0.041,0.193,-0.039,3.599,-0.01,0.037,-0.348,0.552,-0.13,0.247,-0.039,3.599,-0.016,3.591,0.074,0.289,-0.064,0.09,0.09,227.14,235.674,228.775,227.516,221.439,221.141,229.237,230.624,229.031,223.128,221.407,228.443,234.216,227.51,
0.141,-0.215,7.235,-0.067,0.239,-0.261,0.08,-0.18,0.444,-0.14,0.195,-0.031,3.715,-0.017,0.065,-0.355,0.444,-0.13,0.285,-0.031,3.715,-0.014,3.509,0.062,0.318,-0.067,0.088,0.088,227.014,235.824,228.71,227.523,220.996,220.778,229.208,230.511,228.939,222.93,221.274,228.374,234.449,227.515,
0.159,-0.27,7.323,0.083,0.287,-0.191,0.079,-0.18,0.419,-0.181,0.266,-0.04,3.818,-0.014,0.071,-0.356,0.419,-0.138,0.205,-0.04,3.818,0.03,3.414,0.019,0.328,-0.066,-0.096,-0.085,226.859,235.776,228.74,227.103,220.97,220.818,229.27,230.614,228.972,222.899,221.465,228.343,234.403,226.991,
0.174,-0.273,7.351,0.134,0.31,-0.157,0.078,-0.18,0.42,-0.177,0.294,-0.042,3.837,-0.012,0.071,-0.356,0.42,-0.139,0.165,-0.042,3.837,0.046,3.392,0.005,0.329,-0.066,-0.15,-0.149,226.826,235.734,228.725,226.899,221.053,220.928,229.263,230.75,228.944,222.91,221.597,228.315,234.347,226.737,
0.177,-0.272,7.315,0.136,0.252,-0.256,0.05,-0.174,0.431,-0.091,0.299,-0.043,3.733,-0.008,0.066,-0.357,0.431,-0.13,0.267,-0.043,3.733,0.001,0.852,0.061,0.248,-0.07,0.026,0.015,225.824,236.399,227.891,228.25,221.499,221.371,228.388,228.635,228.128,223.183,221.748,226.973,234.944,228.185,
0.176,-0.273,7.324,0.133,0.222,-0.292,0.038,-0.173,0.355,-0.194,0.307,-0.044,3.771,-0.013,0.065,-0.364,0.355,-0.127,0.293,-0.044,3.771,-0.016,0.021,-0.044,0.221,-0.072,-0.099,-0.088,225.409,236.631,227.564,228.465,221.463,221.393,228.07,227.341,227.788,223.352,221.782,226.455,235.161,228.352,
0.17,-0.267,7.137,0.128,0.198,-0.295,0.039,-0.172,0.428,-0.113,0.301,-0.043,1.224,0.212,0.064,-0.36,0.428,-0.126,0.182,-0.043,1.224,-0.016,0.085,-0.018,0.177,-0.061,-0.147,-0.147,224.639,237.232,226.332,228.995,221.937,221.815,226.236,226.279,226.896,223.364,221.829,225.734,235.744,228.836,
0.168,-0.265,7.032,0.124,0.269,-0.235,0.037,-0.171,0.263,-0.206,0.255,-0.055,0.275,0.082,0.044,-0.35,0.263,-0.125,0.092,-0.055,0.275,-0.014,0.103,-0.004,0.161,-0.058,0.032,0.022,224.55,237.867,225.946,229.888,221.5,221.465,225.527,225.395,226.598,223.137,221.608,225.528,236.427,229.828,
0.168,-0.265,7.016,0.124,0.295,-0.208,0.036,-0.171,0.191,-0.261,0.239,-0.06,0.236,0.044,0.038,-0.348,0.191,-0.125,0.073,-0.06,0.236,-0.014,0.102,-0.002,0.16,-0.057,0.083,0.082,224.551,238.08,225.916,230.171,221.168,221.183,225.473,225.327,226.556,222.99,221.452,225.512,236.674,230.159,
0.13,-0.257,1.71,0.008,0.233,-0.256,0.069,-0.178,0.326,-0.069,0.203,-0.043,0.261,0.053,0.035,-0.347,0.326,-0.113,0.071,-0.043,0.261,-0.015,0.038,-0.037,0.084,-0.172,0.068,0.068,224.911,229.952,225.983,227.176,224.641,224.538,225.548,225.437,226.034,224.814,223.358,225.878,229.445,227.157,
0.115,-0.256,0.081,-0.07,0.273,-0.18,0.082,-0.177,0.294,-0.129,0.184,-0.037,0.408,0.166,0.037,-0.346,0.294,-0.118,0.181,-0.037,0.408,-0.015,0.023,-0.048,0.19,-0.234,0.064,0.064,225.073,225.968,226.097,225.549,225.412,225.315,225.729,225.967,225.98,225.379,223.922,226.061,226.029,225.525,
0.189,-0.272,0.083,-0.072,0.288,-0.139,0.082,-0.178,0.218,-0.242,0.209,-0.033,0.49,0.229,0.038,-0.348,0.218,-0.142,0.172,-0.033,0.49,-0.015,0.024,-0.043,0.237,-0.239,-0.098,-0.088,225.032,225.976,226.138,225.268,224.982,224.956,225.801,226.239,226.068,225.155,223.656,226.062,226.111,225.154,
0.182,-0.265,0.08,-0.07,0.229,-0.233,0.08,-0.178,0.262,-0.159,0.236,-0.034,0.324,0.099,0.038,-0.346,0.262,-0.134,0.2,-0.034,0.324,-0.014,0.095,-0.012,0.32,-0.114,-0.145,-0.144,224.898,226.07,226.01,225.273,225.4,225.362,225.599,225.963,225.99,225.353,223.837,225.962,226.265,225.114,
0.268,-0.141,0.079,-0.07,0.342,-0.408,0.08,-0.183,0.446,-0.145,0.254,-0.009,0.302,0.049,0.066,-0.366,0.446,-0.139,0.206,-0.009,0.302,-0.014,0.109,-0.01,0.384,0.085,0.026,0.017,225.274,226.364,226.227,225.849,226.107,225.945,225.783,225.767,226.206,225.508,223.861,226.157,226.609,225.786,
0.291,-0.09,0.079,-0.069,0.331,-0.263,0.08,-0.18,0.527,-0.137,0.246,-0.026,0.443,0.123,0.073,-0.359,0.527,-0.134,0.233,-0.026,0.443,-0.014,0.168,0.01,0.376,0.116,0.066,0.066,225.522,226.482,226.412,226.09,226.338,226.107,226.019,225.93,226.389,225.553,223.887,226.332,226.724,226.068,
0.28,-0.088,0.082,-0.071,0.226,-0.253,0.078,-0.176,0.506,-0.126,0.749,-0.022,0.422,0.172,0.069,-0.353,0.506,-0.133,0.117,-0.022,0.422,-0.014,0.126,-0.019,0.325,0.11,0.075,0.074,225.52,226.274,226.376,226.023,227.278,227.355,226.005,225.839,226.379,225.799,224.188,226.323,226.438,226.005,
0.273,-0.09,0.083,-0.072,0.207,-0.277,0.077,-0.176,0.611,0.037,1.146,-0.005,0.273,0.087,0.066,-0.354,0.611,-0.129,0.122,-0.005,0.273,-0.014,0.108,-0.028,0.187,-0.028,-0.1,-0.09,225.316,225.428,226.215,225.279,228.624,228.876,225.786,225.676,226.189,226.343,224.73,226.176,225.387,225.163,
0.269,-0.09,0.082,-0.071,0.2,-0.282,0.078,-0.176,0.626,0.09,1.257,-0.0,0.326,0.11,0.065,-0.356,0.626,-0.126,0.088,-0.0,0.326,0.025,0.105,-0.034,0.163,-0.079,-0.152,-0.15,225.287,225.014,226.235,224.864,228.982,229.291,225.834,225.736,226.192,226.506,225.104,226.182,224.901,224.701,
0.194,-0.218,0.082,-0.073,0.234,-0.192,2.401,-0.107,0.627,0.118,1.283,0.001,0.366,0.139,0.046,-0.353,0.627,-0.127,0.07,0.001,0.366,0.039,0.043,-0.048,0.157,-0.075,-0.151,-0.149,225.583,224.919,226.478,224.629,230.355,230.68,226.094,224.897,226.437,227.878,229.06,226.426,224.8,224.465,
0.13,-0.255,0.083,-0.072,0.235,-0.164,3.16,0.003,0.599,0.031,1.302,0.0,0.403,0.149,0.037,-0.351,0.599,-0.118,0.127,0.0,0.403,-0.0,0.081,-0.008,0.199,-0.076,0.033,0.024,225.914,225.261,226.628,225.05,230.713,231.067,226.25,224.304,226.579,228.315,230.301,226.608,225.199,224.992,
0.118,-0.252,0.193,0.077,0.308,-0.21,3.136,0.002,0.529,-0.077,1.363,-0.001,0.366,0.159,0.036,-0.353,0.529,-0.116,0.25,-0.001,0.366,-0.014,0.104,0.011,0.223,-0.074,0.251,0.241,226.165,226.004,226.785,225.961,230.724,231.163,226.385,224.046,226.745,228.38,230.239,226.758,225.978,226.043,
0.178,-0.264,0.216,0.131,0.295,-0.223,0.834,-0.063,0.407,-0.255,1.485,-0.002,0.291,0.091,0.039,-0.353,0.407,-0.13,0.285,-0.002,0.291,-0.015,0.037,-0.033,0.15,-0.188,-0.048,-0.032,225.411,225.75,226.387,225.445,229.317,229.918,225.94,224.843,226.38,227.07,226.534,226.297,225.674,225.372,
0.183,-0.267,0.209,0.128,0.202,-0.269,0.037,-0.168,0.457,-0.197,1.448,0.003,0.258,0.057,0.04,-0.35,0.457,-0.137,0.229,0.003,0.258,-0.014,0.022,-0.053,0.295,-0.096,-0.15,-0.148,225.096,225.819,226.208,225.29,228.695,229.249,225.773,225.301,226.265,226.367,224.802,226.123,225.844,225.128,
0.176,-0.266,0.202,0.128,0.179,-0.284,0.037,-0.167,0.511,-0.155,1.419,0.001,0.293,0.091,0.04,-0.348,0.511,-0.139,0.106,0.001,0.293,-0.014,0.022,-0.056,0.285,-0.04,-0.146,-0.144,225.121,225.89,226.234,225.391,228.752,229.246,225.82,225.268,226.3,226.26,224.727,226.149,225.926,225.231,
0.173,-0.268,0.199,0.13,0.186,-0.28,0.037,-0.168,0.47,-0.148,1.378,0.002,0.506,0.193,0.04,-0.349,0.47,-0.139,0.07,0.002,0.506,-0.016,0.021,-0.055,0.175,-0.187,-0.152,-0.15,225.196,225.594,226.338,225.169,228.435,228.934,225.996,225.536,226.329,226.134,224.644,226.216,225.527,225.006,
0.173,-0.267,0.195,0.129,0.191,-0.292,0.072,-0.178,0.628,0.033,1.387,0.0,0.49,0.126,0.068,-0.357,0.628,-0.14,0.07,0.0,0.49,-0.014,0.095,-0.016,0.157,-0.238,0.195,0.178,225.412,225.743,226.368,225.984,228.942,229.334,226.006,225.404,226.337,226.342,224.839,226.311,225.597,226.016,
0.174,-0.268,0.194,0.128,0.275,-0.194,0.082,-0.178,0.651,0.094,0.502,0.007,0.292,0.069,0.076,-0.362,0.651,-0.14,0.07,0.007,0.292,-0.015,0.109,0.0,0.154,-0.24,0.298,0.293,225.32,226.208,226.213,226.528,227.404,227.264,225.779,225.446,226.155,225.922,224.441,226.202,226.093,226.653,
0.171,-0.27,0.103,-0.021,0.293,-0.154,0.082,-0.178,0.665,0.095,0.19,-0.027,0.269,0.058,0.076,-0.365,0.665,-0.14,0.206,-0.027,0.269,-0.014,0.1,0.002,0.157,-0.238,-0.049,-0.036,225.126,225.742,226.137,225.51,226.719,226.351,225.693,225.779,226.059,225.8,224.309,226.091,225.686,225.438,
0.169,-0.27,0.08,-0.072,0.289,-0.21,0.081,-0.179,0.481,-0.2,0.215,-0.032,0.272,0.059,0.073,-0.364,0.481,-0.132,0.336,-0.032,0.272,-0.014,0.034,-0.044,0.135,-0.232,-0.151,-0.149,225.012,225.544,226.103,224.924,226.178,225.955,225.656,225.881,226.044,225.669,224.131,226.02,225.552,224.761,
0.132,-0.264,0.08,-0.072,0.256,-0.3,0.079,-0.18,0.411,-0.308,0.241,-0.008,0.342,0.135,0.072,-0.364,0.411,-0.122,0.258,-0.008,0.342,-0.014,0.02,-0.052,0.217,-0.095,-0.152,-0.15,225.019,225.877,226.117,225.055,225.98,225.829,225.717,225.816,226.082,225.519,224.017,226.021,225.997,224.892,
0.118,-0.259,0.081,-0.073,0.213,-0.293,0.079,-0.179,0.383,-0.311,0.244,-0.026,0.464,0.082,0.048,-0.354,0.383,-0.118,0.217,-0.026,0.464,-0.014,0.021,-0.046,0.234,-0.047,0.018,0.012,225.096,226.231,226.157,225.591,225.905,225.777,225.781,225.69,226.125,225.43,223.95,226.062,226.389,225.522,
0.268,-0.138,0.079,-0.071,0.228,-0.311,0.078,-0.179,0.476,-0.177,0.246,-0.009,0.461,0.107,0.041,-0.358,0.476,-0.129,0.16,-0.009,0.461,-0.014,0.08,-0.039,0.147,-0.182,0.084,0.082,225.377,225.948,226.231,225.672,226.15,225.957,225.849,225.866,226.177,225.531,223.929,226.158,225.984,225.659,
0.299,-0.089,0.079,-0.071,0.23,-0.353,0.084,-0.182,0.692,0.256,0.206,-0.019,0.28,0.083,0.042,-0.36,0.692,-0.131,0.088,-0.019,0.28,-0.017,0.167,0.006,0.155,-0.114,0.093,0.091,225.467,225.656,226.191,225.716,227.013,226.639,225.763,225.873,226.142,225.906,224.302,226.18,225.578,225.71,
0.286,-0.089,0.078,-0.07,0.199,-0.307,0.087,-0.181,0.728,0.311,0.188,-0.027,0.376,0.15,0.041,-0.359,0.728,-0.128,0.128,-0.027,0.376,0.029,0.185,0.019,0.158,-0.076,0.093,0.091,225.55,225.604,226.296,225.714,227.271,226.854,225.905,225.897,226.242,226.09,224.694,226.27,225.511,225.708,
0.278,-0.09,0.08,-0.073,0.27,-0.196,0.056,-0.173,0.671,0.172,0.189,-0.027,0.411,0.181,0.041,-0.359,0.671,-0.135,0.141,-0.027,0.411,0.043,0.065,-0.032,0.23,-0.074,-0.095,-0.088,225.517,225.551,226.373,225.209,226.868,226.492,225.985,226.21,226.311,225.884,224.523,226.27,225.553,225.098,
0.271,-0.092,0.082,-0.074,0.362,-0.121,0.044,-0.172,0.638,0.132,0.731,0.075,0.277,0.085,0.041,-0.358,0.638,-0.132,0.088,0.075,0.277,0.002,0.02,-0.05,0.252,-0.073,-0.151,-0.148,225.536,225.323,226.453,224.97,227.721,227.686,225.985,226.179,226.411,226.056,224.472,226.322,225.313,224.808,
0.268,-0.092,0.081,-0.074,0.303,-0.191,0.045,-0.172,0.589,0.033,1.139,0.025,0.362,0.102,0.041,-0.353,0.589,-0.137,0.126,0.025,0.362,-0.017,0.022,-0.049,0.283,-0.073,0.196,0.182,225.677,225.723,226.523,225.921,228.334,228.594,226.091,225.79,226.542,226.182,224.514,226.415,225.734,225.95,
0.193,-0.22,0.08,-0.073,0.223,-0.283,0.045,-0.172,0.348,-0.099,1.256,-0.001,0.375,0.129,0.067,-0.36,0.348,-0.14,0.249,-0.001,0.375,-0.014,0.022,-0.05,0.361,0.082,0.141,0.143,225.426,226.104,226.407,226.135,228.14,228.65,225.997,225.457,226.502,226.277,224.661,226.305,226.236,226.172,
0.133,-0.263,0.193,0.08,0.183,-0.319,0.044,-0.172,0.253,-0.261,1.291,-0.0,0.466,0.209,0.073,-0.362,0.253,-0.131,0.286,-0.0,0.466,-0.014,0.09,-0.006,0.34,-0.002,-0.095,-0.088,225.283,226.224,226.404,225.634,227.85,228.463,226.042,225.464,226.501,226.189,224.625,226.275,226.375,225.524,
0.119,-0.257,5.421,0.089,0.151,-0.292,0.044,-0.171,0.365,-0.077,1.299,-0.001,0.427,0.144,0.071,-0.358,0.365,-0.126,0.231,-0.001,0.427,-0.017,0.106,0.009,0.255,-0.195,-0.153,-0.149,224.522,233.577,225.697,227.885,225.145,225.689,225.33,225.361,225.93,224.704,223.214,225.495,232.572,227.723,
